"5/27/2016 1:59 PM";"";"Program started";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5/27/2016 1:59 PM";"";"Group started";"CHTN";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5/27/2016 2:23 PM";"5/27/2016 2:24 PM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.4";"°C";"4";"177121 -20c Freezer";"22.8";"°C";"1";"freezer 20.3";"-21.5";"°C";"0";"177188 4c Fridge";"9.2";"°C";"0";"177139 -80c Freezer";"-75.9";"°C";"0";"567 Freezer #5 ";"-73.5";"°C";"0";"567 Freezer 9";"-80.9";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/27/2016 2:32 PM";"5/27/2016 2:33 PM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.8";"°C";"0";"177121 -20c Freezer";"22.8";"°C";"1";"freezer 20.3";"-21.7";"°C";"0";"177188 4c Fridge";"8.0";"°C";"0";"177139 -80c Freezer";"-75.8";"°C";"0";"567 Freezer #5 ";"-73.5";"°C";"0";"567 Freezer 9";"-82.4";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/27/2016 2:34 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"fh";"Reason For Alarm";"";"";""
"5/27/2016 3:29 PM";"5/27/2016 3:30 PM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"28.6";"°C";"4";"177121 -20c Freezer";"22.6";"°C";"1";"freezer 20.3";"-21.5";"°C";"0";"177188 4c Fridge";"8.8";"°C";"0";"177139 -80c Freezer";"-75.8";"°C";"0";"567 Freezer #5 ";"-71.7";"°C";"0";"567 Freezer 9";"-81.8";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/27/2016 3:32 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"Alarm acknowledged and maintence person talked to us in person and turned on the compressors";"Reason For Alarm";"";"";""
"5/27/2016 3:38 PM";"5/27/2016 3:39 PM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.3";"°C";"0";"177121 -20c Freezer";"22.8";"°C";"1";"freezer 20.3";"-21.6";"°C";"0";"177188 4c Fridge";"9.2";"°C";"0";"177139 -80c Freezer";"-75.9";"°C";"0";"567 Freezer #5 ";"-71.7";"°C";"0";"567 Freezer 9";"-82.6";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 12:41 AM";"5/28/2016 12:41 AM";"Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-87.6";"°C";"0";"AMBIENT.570.S2";"27.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 1:11 AM";"5/28/2016 1:11 AM";"Alarm limit exceeded (Notification repeat 1)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-83.3";"°C";"0";"AMBIENT.570.S2";"27.8";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 1:41 AM";"5/28/2016 1:41 AM";"Alarm limit exceeded (Notification repeat 2)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.6";"°C";"0";"AMBIENT.570.S2";"28.3";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 1:50 AM";"5/28/2016 1:50 AM";"Alarm limit normal";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.2";"°C";"0";"AMBIENT.570.S2";"26.8";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 2:02 AM";"5/28/2016 2:02 AM";"Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-82.9";"°C";"0";"AMBIENT.570.S2";"28.0";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 2:11 AM";"5/28/2016 2:11 AM";"Alarm limit normal";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-82.2";"°C";"0";"AMBIENT.570.S2";"26.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 2:26 AM";"5/28/2016 2:26 AM";"Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-83.9";"°C";"0";"AMBIENT.570.S2";"28.0";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 2:38 AM";"5/28/2016 2:38 AM";"Alarm limit normal";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-82.0";"°C";"0";"AMBIENT.570.S2";"27.4";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 2:50 AM";"5/28/2016 2:50 AM";"Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-85.3";"°C";"0";"AMBIENT.570.S2";"27.9";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 3:20 AM";"5/28/2016 3:20 AM";"Alarm limit exceeded (Notification repeat 1)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-82.4";"°C";"0";"AMBIENT.570.S2";"28.6";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 3:50 AM";"5/28/2016 3:50 AM";"Alarm limit normal";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.1";"°C";"0";"AMBIENT.570.S2";"27.0";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 4:02 AM";"5/28/2016 4:02 AM";"Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-87.3";"°C";"0";"AMBIENT.570.S2";"28.1";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 4:32 AM";"5/28/2016 4:32 AM";"Alarm limit exceeded (Notification repeat 1)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-83.9";"°C";"0";"AMBIENT.570.S2";"28.7";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 5:02 AM";"5/28/2016 5:02 AM";"Alarm limit exceeded (Notification repeat 2)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.7";"°C";"0";"AMBIENT.570.S2";"29.0";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 5:32 AM";"5/28/2016 5:32 AM";"Alarm limit exceeded (Notification repeat 3)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-82.0";"°C";"0";"AMBIENT.570.S2";"28.1";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 6:02 AM";"5/28/2016 6:02 AM";"Alarm limit exceeded (Notification repeat 4)";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.4";"°C";"0";"AMBIENT.570.S2";"28.4";"°C";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 6:17 AM";"5/28/2016 6:17 AM";"Alarm limit normal";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"Freezer 1";"-81.7";"°C";"0";"AMBIENT.570.S2";"26.6";"°C";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 6:35 AM";"5/28/2016 6:36 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"30.8";"°C";"4";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-21.1";"°C";"0";"177188 4c Fridge";"7.9";"°C";"0";"177139 -80c Freezer";"-74.8";"°C";"0";"567 Freezer #5 ";"-73.8";"°C";"0";"567 Freezer 9";"-81.7";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 6:50 AM";"5/28/2016 6:51 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.3";"°C";"0";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-21.1";"°C";"0";"177188 4c Fridge";"9.0";"°C";"0";"177139 -80c Freezer";"-74.8";"°C";"0";"567 Freezer #5 ";"-73.8";"°C";"0";"567 Freezer 9";"-81.7";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 8:44 AM";"5/28/2016 8:45 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.2";"°C";"4";"177121 -20c Freezer";"22.2";"°C";"1";"freezer 20.3";"-22.1";"°C";"0";"177188 4c Fridge";"8.4";"°C";"0";"177139 -80c Freezer";"-75.1";"°C";"0";"567 Freezer #5 ";"-72.9";"°C";"0";"567 Freezer 9";"-80.5";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"5/28/2016 8:59 AM";"5/28/2016 9:00 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.3";"°C";"0";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-22.2";"°C";"0";"177188 4c Fridge";"7.6";"°C";"0";"177139 -80c Freezer";"-75.1";"°C";"0";"567 Freezer #5 ";"-73.0";"°C";"0";"567 Freezer 9";"-82.3";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/2/2016 10:35 AM";"6/2/2016 10:37 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S6";"567 Freezer #5 ";"AMBIENT.567.S1";"25.7";"°C";"0";"177121 -20c Freezer";"21.9";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"8.4";"°C";"0";"177139 -80c Freezer";"-74.6";"°C";"0";"567 Freezer #5 ";"-64.5";"°C";"4";"567 Freezer 9";"-82.0";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/2/2016 10:36 AM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S6";"567 Freezer #5 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"Alarm acknowledged";"Reason For Alarm";"Was working in the freezer -PZ";"";""
"6/2/2016 10:41 AM";"6/2/2016 10:43 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S6";"567 Freezer #5 ";"AMBIENT.567.S1";"26.2";"°C";"0";"177121 -20c Freezer";"21.9";"°C";"1";"freezer 20.3";"-22.4";"°C";"0";"177188 4c Fridge";"8.7";"°C";"0";"177139 -80c Freezer";"-74.7";"°C";"0";"567 Freezer #5 ";"-65.0";"°C";"0";"567 Freezer 9";"-82.4";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 12:04 PM";"6/3/2016 12:04 PM";"Alarm limit exceeded";"CHTN";"RM 570 Logger B";"9921";"S1";"Freezer 3";"Freezer 3";"-43.0";"°C";"4";"Freezer 4";"-82.8";"°C";"0";"Freezer5";"-67.9";"°C";"0";"Freezer 2";"20.1";"°C";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 12:06 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"RM 570 Logger B";"9921";"S1";"Freezer 3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"";"Reason For Alarm";"Working in freezer.  PZ";"";""
"6/3/2016 12:37 PM";"6/3/2016 12:37 PM";"Alarm limit exceeded";"CHTN";"RM 570 Logger B";"9921";"S3";"Freezer5";"Freezer 3";"-59.9";"°C";"5";"Freezer 4";"-82.1";"°C";"0";"Freezer5";"-63.4";"°C";"4";"Freezer 2";"19.7";"°C";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 12:38 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"RM 570 Logger B";"9921";"S3";"Freezer5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"";"Reason For Alarm";"Worked in freezer PZ";"";""
"6/3/2016 12:47 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue";"Reason For Alarm";"";"";""
"6/3/2016 12:47 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue ";"Reason For Alarm";"";"";""
"6/3/2016 12:47 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"Pulling tissue";"Reason For Alarm";"Pulling tissue";"";""
"6/3/2016 12:48 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue";"Reason For Alarm";"pulling tissue";"";""
"6/3/2016 12:48 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue";"Reason For Alarm";"pulling tissue";"";""
"6/3/2016 12:48 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue";"Reason For Alarm";"pulling tissue";"";""
"6/3/2016 12:48 PM";"";"Acknowledged: Alarm limit exceeded";"CHTN";"Rm 570 logger A";"9924";"S2";"AMBIENT.570.S2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Administrator";"CHTN2009";"Acknowledge Comment";"pulling tissue";"Reason For Alarm";"pulling tissue";"";""
"6/3/2016 1:01 PM";"6/3/2016 1:01 PM";"Alarm limit normal";"CHTN";"RM 570 Logger B";"9921";"S3";"Freezer5";"Freezer 3";"-55.6";"°C";"5";"Freezer 4";"-78.5";"°C";"0";"Freezer5";"-65.3";"°C";"0";"Freezer 2";"19.3";"°C";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 2:25 PM";"6/3/2016 2:25 PM";"Alarm limit normal";"CHTN";"RM 570 Logger B";"9921";"S1";"Freezer 3";"Freezer 3";"-65.2";"°C";"0";"Freezer 4";"-84.0";"°C";"0";"Freezer5";"-75.7";"°C";"0";"Freezer 2";"19.6";"°C";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 10:43 PM";"6/3/2016 10:45 PM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.3";"°C";"4";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"6.8";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-70.6";"°C";"0";"567 Freezer 9";"-81.2";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/3/2016 10:46 PM";"6/3/2016 10:48 PM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.6";"°C";"0";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"6.9";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-70.7";"°C";"0";"567 Freezer 9";"-80.5";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 1:04 AM";"6/4/2016 1:06 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.3";"°C";"4";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-21.7";"°C";"0";"177188 4c Fridge";"7.9";"°C";"0";"177139 -80c Freezer";"-75.5";"°C";"0";"567 Freezer #5 ";"-71.9";"°C";"0";"567 Freezer 9";"-82.3";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 1:13 AM";"6/4/2016 1:15 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.8";"°C";"0";"177121 -20c Freezer";"22.5";"°C";"1";"freezer 20.3";"-21.8";"°C";"0";"177188 4c Fridge";"8.8";"°C";"0";"177139 -80c Freezer";"-75.5";"°C";"0";"567 Freezer #5 ";"-71.9";"°C";"0";"567 Freezer 9";"-82.1";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 2:04 AM";"6/4/2016 2:06 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.4";"°C";"4";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"8.5";"°C";"0";"177139 -80c Freezer";"-75.5";"°C";"0";"567 Freezer #5 ";"-72.5";"°C";"0";"567 Freezer 9";"-80.7";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 2:07 AM";"6/4/2016 2:09 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.8";"°C";"0";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"7.9";"°C";"0";"177139 -80c Freezer";"-75.5";"°C";"0";"567 Freezer #5 ";"-72.6";"°C";"0";"567 Freezer 9";"-81.3";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 2:49 AM";"6/4/2016 2:51 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.5";"°C";"4";"177121 -20c Freezer";"22.5";"°C";"1";"freezer 20.3";"-21.7";"°C";"0";"177188 4c Fridge";"7.6";"°C";"0";"177139 -80c Freezer";"-75.5";"°C";"0";"567 Freezer #5 ";"-72.8";"°C";"0";"567 Freezer 9";"-82.3";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 2:55 AM";"6/4/2016 2:57 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.5";"°C";"0";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-21.8";"°C";"0";"177188 4c Fridge";"7.0";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.8";"°C";"0";"567 Freezer 9";"-81.8";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 3:43 AM";"6/4/2016 3:45 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.4";"°C";"4";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"7.2";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.8";"°C";"0";"567 Freezer 9";"-81.7";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 3:49 AM";"6/4/2016 3:51 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"26.5";"°C";"0";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"7.4";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.8";"°C";"0";"567 Freezer 9";"-82.1";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 4:28 AM";"6/4/2016 4:30 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.2";"°C";"4";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-21.7";"°C";"0";"177188 4c Fridge";"7.5";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.9";"°C";"0";"567 Freezer 9";"-82.1";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 4:43 AM";"6/4/2016 4:45 AM";"Alarm limit normal";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"25.9";"°C";"0";"177121 -20c Freezer";"22.3";"°C";"1";"freezer 20.3";"-21.8";"°C";"0";"177188 4c Fridge";"8.6";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.9";"°C";"0";"567 Freezer 9";"-81.4";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
"6/4/2016 5:18 AM";"6/4/2016 5:21 AM";"Alarm limit exceeded";"CHTN";"Wireless Logger";"300051";"S1";"AMBIENT.567.S1";"AMBIENT.567.S1";"27.5";"°C";"4";"177121 -20c Freezer";"22.4";"°C";"1";"freezer 20.3";"-22.3";"°C";"0";"177188 4c Fridge";"8.1";"°C";"0";"177139 -80c Freezer";"-75.4";"°C";"0";"567 Freezer #5 ";"-72.9";"°C";"0";"567 Freezer 9";"-82.1";"°C";"0";"";"";"";"";"";"0";"";"1";"";"0";"";"1";"";"";"";"";"";"";"";""
